group,TrialOrder,Block,Trial,Sentence,Verb,Noun1,Noun2,Type,List,Bias,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,Rand,GitLink_image1,GitLink_image2,GitLink_AudioFile
B,36,Post,70,Tom inspected the gorilla with the telescope,inspected,gorilla,telescope,Sentence,1,ModControl,tomgorillatelescope_nopauses.mp3,tomgorillatelescopemodleft.png,tomgorillatelescopeinstright.png,tomgorillatelescopeinstright.png,tomgorillatelescopemodleft.png,2,inst,mod,L,R,621,3447,0.508099558,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomgorillatelescopeinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomgorillatelescopemodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomgorillatelescope_nopauses.mp3?raw=true
B,37,Post,34,Tom moved the gorilla with the tree branch,moved,gorilla,treebranch,Sentence,1,ModControl,tomgorillatreebranch_nopauses.mp3,tomgorillatreebranchmodright.png,tomgorillatreebranchinstleft.png,tomgorillatreebranchmodright.png,tomgorillatreebranchinstleft.png,1,mod,inst,R,L,498,3058,0.526407434,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomgorillatreebranchmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomgorillatreebranchinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomgorillatreebranch_nopauses.mp3?raw=true
B,38,Post,38,Tom chose the cow with the baseball bat,chose,cow,baseball bat,Sentence,1,ModControl,tomcowbaseballbat_nopauses.mp3,tomcowbaseballbatmodleft.png,tomcowbaseballbatinstright.png,tomcowbaseballbatinstright.png,tomcowbaseballbatmodleft.png,2,inst,mod,L,R,548,3077,0.582193273,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomcowbaseballbatinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomcowbaseballbatmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomcowbaseballbat_nopauses.mp3?raw=true
B,39,Post,22,Tom felt the gorilla with the brush,felt,gorilla,brush,Sentence,1,ModControl,tomgorillabrush_nopauses.mp3,tomgorillabrushmodleft.png,tomgorillabrushinstright.png,tomgorillabrushinstright.png,tomgorillabrushmodleft.png,2,inst,mod,L,R,602,2620,0.584800602,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomgorillabrushinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomgorillabrushmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomgorillabrush_nopauses.mp3?raw=true
B,40,Post,25,Kate moved the dolphin with the pitchfork,moved,dolphin,pitchfork,Sentence,1,ModControl,katedolphinpitchfork_nopauses.mp3,katedolphinpitchforkmodleft.png,katedolphinpitchforkinstright.png,katedolphinpitchforkinstright.png,katedolphinpitchforkmodleft.png,2,inst,mod,L,R,429,2694,0.604743785,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katedolphinpitchforkinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katedolphinpitchforkmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katedolphinpitchfork_nopauses.mp3?raw=true
B,41,Post,19,Kate felt the pig with the brush,felt,pig,brush,Sentence,1,ModControl,katepigbrush_nopauses.mp3,katepigbrushmodright.png,katepigbrushinstleft.png,katepigbrushmodright.png,katepigbrushinstleft.png,1,mod,inst,R,L,379,2196,0.606842665,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katepigbrushmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katepigbrushinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katepigbrush_nopauses.mp3?raw=true
B,42,Post,29,Kate moved the frog with the pitchfork,moved,frog,pitchfork,Sentence,1,ModControl,katefrogpitchfork_nopauses.mp3,katefrogpitchforkmodleft.png,katefrogpitchforkinstright.png,katefrogpitchforkinstright.png,katefrogpitchforkmodleft.png,2,inst,mod,L,R,378,2651,0.613421512,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katefrogpitchforkinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katefrogpitchforkmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katefrogpitchfork_nopauses.mp3?raw=true
B,43,Post,37,Kate chose the dolphin with the baseball bat,chose,dolphin,baseball bat,Sentence,1,ModControl,katedolphinbaseballbat_nopauses.mp3,katedolphinbaseballbatmodright.png,katedolphinbaseballbatinstleft.png,katedolphinbaseballbatmodright.png,katedolphinbaseballbatinstleft.png,1,mod,inst,R,L,411,3098,0.617286835,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katedolphinbaseballbatmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katedolphinbaseballbatinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katedolphinbaseballbat_nopauses.mp3?raw=true
B,44,Post,60,Tom glanced at the hawk with the glass,glanced,hawk,glass,Sentence,1,ModControl,tomhawkglass_nopauses.mp3,tomhawkglassmodright.png,tomhawkglassinstleft.png,tomhawkglassmodright.png,tomhawkglassinstleft.png,1,mod,inst,R,L,574,2789,0.618241199,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomhawkglassmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomhawkglassinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomhawkglass_nopauses.mp3?raw=true
B,45,Post,21,Kate felt the whale with the brush,felt,whale,brush,Sentence,1,ModControl,katewhalebrush_nopauses.mp3,katewhalebrushmodright.png,katewhalebrushinstleft.png,katewhalebrushmodright.png,katewhalebrushinstleft.png,1,mod,inst,R,L,439,2385,0.632320837,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katewhalebrushmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katewhalebrushinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katewhalebrush_nopauses.mp3?raw=true
B,46,Post,3,Kate located the fox with the glasses,located,fox,glasses,Sentence,1,ModControl,katefoxglasses_nopauses.mp3,katefoxglassesmodleft.png,katefoxglassesinstright.png,katefoxglassesinstright.png,katefoxglassesmodleft.png,2,inst,mod,L,R,450,3017,0.632962013,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katefoxglassesinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katefoxglassesmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katefoxglasses_nopauses.mp3?raw=true
B,47,Post,45,Kate chose the whale with the pen,chose,whale,pen,Sentence,1,ModControl,katewhalepen_nopauses.mp3,katewhalepenmodright.png,katewhalepeninstleft.png,katewhalepenmodright.png,katewhalepeninstleft.png,1,mod,inst,R,L,405,2447,0.649713021,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katewhalepenmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katewhalepeninstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katewhalepen_nopauses.mp3?raw=true
B,48,Post,64,Tom inspected the lion with the microscope,inspected,lion,microscope,Sentence,1,ModControl,tomlionmicroscope_nopauses.mp3,tomlionmicroscopemodleft.png,tomlionmicroscopeinstright.png,tomlionmicroscopeinstright.png,tomlionmicroscopemodleft.png,2,inst,mod,L,R,507,3133,0.687852428,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomlionmicroscopeinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomlionmicroscopemodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomlionmicroscope_nopauses.mp3?raw=true
B,49,Post,23,Kate felt the buffalo with the brush,felt,buffalo,brush,Sentence,1,ModControl,katebuffalobrush_nopauses.mp3,katebuffalobrushmodright.png,katebuffalobrushinstleft.png,katebuffalobrushmodright.png,katebuffalobrushinstleft.png,1,mod,inst,R,L,390,2463,0.70722675,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katebuffalobrushmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katebuffalobrushinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katebuffalobrush_nopauses.mp3?raw=true
B,50,Post,48,Tom chose the hawk with the pen,chose,hawk,pen,Sentence,1,ModControl,tomhawkpen_nopauses.mp3,tomhawkpenmodleft.png,tomhawkpeninstright.png,tomhawkpeninstright.png,tomhawkpenmodleft.png,2,inst,mod,L,R,473,2387,0.715913682,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomhawkpeninstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomhawkpenmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomhawkpen_nopauses.mp3?raw=true
B,51,Post,63,Kate inspected the fox with the microscope,inspected,fox,microscope,Sentence,1,ModControl,katefoxmicroscope_nopauses.mp3,katefoxmicroscopemodright.png,katefoxmicroscopeinstleft.png,katefoxmicroscopemodright.png,katefoxmicroscopeinstleft.png,1,mod,inst,R,L,372,2984,0.728003693,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katefoxmicroscopemodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katefoxmicroscopeinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katefoxmicroscope_nopauses.mp3?raw=true
B,52,Post,65,Kate inspected the frog with the microscope,inspected,frog,microscope,Sentence,1,ModControl,katefrogmicroscope_nopauses.mp3,katefrogmicroscopemodright.png,katefrogmicroscopeinstleft.png,katefrogmicroscopemodright.png,katefrogmicroscopeinstleft.png,1,mod,inst,R,L,382,3006,0.766335044,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katefrogmicroscopemodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katefrogmicroscopeinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katefrogmicroscope_nopauses.mp3?raw=true
B,53,Post,72,Tom inspected the hawk with the telescope,inspected,hawk,telescope,Sentence,1,ModControl,tomhawktelescope_nopauses.mp3,tomhawktelescopemodleft.png,tomhawktelescopeinstright.png,tomhawktelescopeinstright.png,tomhawktelescopemodleft.png,2,inst,mod,L,R,543,3242,0.773245025,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomhawktelescopeinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomhawktelescopemodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomhawktelescope_nopauses.mp3?raw=true
B,54,Post,44,Tom chose the girl with the pen,chose,girl,pen,Sentence,1,ModControl,tomgirlpen_nopauses.mp3,tomgirlpenmodleft.png,tomgirlpeninstright.png,tomgirlpeninstright.png,tomgirlpenmodleft.png,2,inst,mod,L,R,544,2361,0.774182567,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomgirlpeninstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomgirlpenmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomgirlpen_nopauses.mp3?raw=true
B,55,Post,15,Kate felt the fox with the cloth,felt,fox,cloth,Sentence,1,ModControl,katefoxcloth_nopauses.mp3,katefoxclothmodright.png,katefoxclothinstleft.png,katefoxclothmodright.png,katefoxclothinstleft.png,1,mod,inst,R,L,410,2397,0.77640982,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katefoxclothmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katefoxclothinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katefoxcloth_nopauses.mp3?raw=true
B,56,Post,28,Tom moved the lion with the pitchfork,moved,lion,pitchfork,Sentence,1,ModControl,tomlionpitchfork_nopauses.mp3,tomlionpitchforkmodright.png,tomlionpitchforkinstleft.png,tomlionpitchforkmodright.png,tomlionpitchforkinstleft.png,1,mod,inst,R,L,516,2767,0.793981956,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomlionpitchforkmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomlionpitchforkinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomlionpitchfork_nopauses.mp3?raw=true
B,57,Post,52,Tom glanced at the lion with the mirror,glanced,lion,mirror,Sentence,1,ModControl,tomlionmirror_nopauses.mp3,tomlionmirrormodright.png,tomlionmirrorinstleft.png,tomlionmirrormodright.png,tomlionmirrorinstleft.png,1,mod,inst,R,L,553,2833,0.797471518,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomlionmirrormodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomlionmirrorinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomlionmirror_nopauses.mp3?raw=true
B,58,Post,58,Tom glanced at the gorilla with the glass,glanced,gorilla,glass,Sentence,1,ModControl,tomgorillaglass_nopauses.mp3,tomgorillaglassmodright.png,tomgorillaglassinstleft.png,tomgorillaglassmodright.png,tomgorillaglassinstleft.png,1,mod,inst,R,L,607,2920,0.838654035,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomgorillaglassmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomgorillaglassinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomgorillaglass_nopauses.mp3?raw=true
B,59,Post,18,Tom felt the turtle with the cloth,felt,turtle,cloth,Sentence,1,ModControl,tomturtlecloth_nopauses.mp3,tomturtleclothmodleft.png,tomturtleclothinstright.png,tomturtleclothinstright.png,tomturtleclothmodleft.png,2,inst,mod,L,R,517,2276,0.839751374,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomturtleclothinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomturtleclothmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomturtlecloth_nopauses.mp3?raw=true
B,60,Post,30,Tom moved the turtle with the pitchfork,moved,turtle,pitchfork,Sentence,1,ModControl,tomturtlepitchfork_nopauses.mp3,tomturtlepitchforkmodright.png,tomturtlepitchforkinstleft.png,tomturtlepitchforkmodright.png,tomturtlepitchforkinstleft.png,1,mod,inst,R,L,514,2964,0.85110757,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomturtlepitchforkmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomturtlepitchforkinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomturtlepitchfork_nopauses.mp3?raw=true
B,61,Post,5,Kate located the frog with the glasses,located,frog,glasses,Sentence,1,ModControl,katefrogglasses_nopauses.mp3,katefrogglassesmodleft.png,katefrogglassesinstright.png,katefrogglassesinstright.png,katefrogglassesmodleft.png,2,inst,mod,L,R,393,2799,0.852181009,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katefrogglassesinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katefrogglassesmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katefrogglasses_nopauses.mp3?raw=true
B,62,Post,55,Kate glanced at the pig with the glass,glanced,pig,glass,Sentence,1,ModControl,katepigglass_nopauses.mp3,katepigglassmodleft.png,katepigglassinstright.png,katepigglassinstright.png,katepigglassmodleft.png,2,inst,mod,L,R,406,2632,0.853500177,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katepigglassinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katepigglassmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katepigglass_nopauses.mp3?raw=true
B,63,Post,42,Tom chose the turtle with the baseball bat,chose,turtle,baseball bat,Sentence,1,ModControl,tomturtlebaseballbat_nopauses.mp3,tomturtlebaseballbatmodleft.png,tomturtlebaseballbatinstright.png,tomturtlebaseballbatinstright.png,tomturtlebaseballbatmodleft.png,2,inst,mod,L,R,591,3173,0.857515556,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomturtlebaseballbatinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomturtlebaseballbatmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomturtlebaseballbat_nopauses.mp3?raw=true
B,64,Post,13,Kate felt the dolphin with the cloth,felt,dolphin,cloth,Sentence,1,ModControl,katedolphincloth_nopauses.mp3,katedolphinclothmodright.png,katedolphinclothinstleft.png,katedolphinclothmodright.png,katedolphinclothinstleft.png,1,mod,inst,R,L,421,2407,0.907492715,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katedolphinclothmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katedolphinclothinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katedolphincloth_nopauses.mp3?raw=true
B,65,Post,11,Kate located the buffalo with the magnifying glass,located,buffalo,magnifyingglass,Sentence,1,ModControl,katebuffalomagnifyingglass_nopauses.mp3,katebuffalomagnifyingglassmodleft.png,katebuffalomagnifyingglassinstright.png,katebuffalomagnifyingglassinstright.png,katebuffalomagnifyingglassmodleft.png,2,inst,mod,L,R,411,3570,0.930610247,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katebuffalomagnifyingglassinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katebuffalomagnifyingglassmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katebuffalomagnifyingglass_nopauses.mp3?raw=true
B,66,Post,46,Tom chose the gorilla with the pen,chose,gorilla,pen,Sentence,1,ModControl,tomgorillapen_nopauses.mp3,tomgorillapenmodleft.png,tomgorillapeninstright.png,tomgorillapeninstright.png,tomgorillapenmodleft.png,2,inst,mod,L,R,572,2657,0.96828901,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomgorillapeninstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomgorillapenmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomgorillapen_nopauses.mp3?raw=true
B,67,Post,33,Kate moved the whale with the tree branch,moved,whale,treebranch,Sentence,1,ModControl,katewhaletreebranch_nopauses.mp3,katewhaletreebranchmodleft.png,katewhaletreebranchinstright.png,katewhaletreebranchinstright.png,katewhaletreebranchmodleft.png,2,inst,mod,L,R,392,2960,0.974010409,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katewhaletreebranchinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katewhaletreebranchmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katewhaletreebranch_nopauses.mp3?raw=true
B,68,Post,56,Tom glanced at the girl with the glass,glanced,girl,glass,Sentence,1,ModControl,tomgirlglass_nopauses.mp3,tomgirlglassmodright.png,tomgirlglassinstleft.png,tomgirlglassmodright.png,tomgirlglassinstleft.png,1,mod,inst,R,L,641,2954,0.980492559,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomgirlglassmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomgirlglassinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomgirlglass_nopauses.mp3?raw=true
B,69,Post,1,Kate located the dolphin with the glasses,located,dolphin,glasses,Sentence,1,ModControl,katedolphinglasses_nopauses.mp3,katedolphinglassesmodleft.png,katedolphinglassesinstright.png,katedolphinglassesinstright.png,katedolphinglassesmodleft.png,2,inst,mod,L,R,401,3078,0.981226243,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katedolphinglassesinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katedolphinglassesmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katedolphinglasses_nopauses.mp3?raw=true
B,70,Post,62,Tom inspected the cow with the microscope,inspected,cow,microscope,Sentence,1,ModControl,tomcowmicroscope_nopauses.mp3,tomcowmicroscopemodleft.png,tomcowmicroscopeinstright.png,tomcowmicroscopeinstright.png,tomcowmicroscopemodleft.png,2,inst,mod,L,R,556,3183,0.984855138,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomcowmicroscopeinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomcowmicroscopemodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomcowmicroscope_nopauses.mp3?raw=true
B,71,Post,2,Tom located the cow with the glasses,located,cow,glasses,Sentence,1,ModControl,tomcowglasses_nopauses.mp3,tomcowglassesmodright.png,tomcowglassesinstleft.png,tomcowglassesmodright.png,tomcowglassesinstleft.png,1,mod,inst,R,L,697,3205,0.989805254,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomcowglassesmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/tomcowglassesinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/tomcowglasses_nopauses.mp3?raw=true
B,72,Post,31,Kate moved the pig with the tree branch,moved,pig,treebranch,Sentence,1,ModControl,katepigtreebranch_nopauses.mp3,katepigtreebranchmodleft.png,katepigtreebranchinstright.png,katepigtreebranchinstright.png,katepigtreebranchmodleft.png,2,inst,mod,L,R,457,2757,0.997859948,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katepigtreebranchinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_post/katepigtreebranchmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_post/katepigtreebranch_nopauses.mp3?raw=true